"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","LTINT","TOT","PC_PA","Q","2010-Q4",7.836667,
"RUS","LTINT","TOT","PC_PA","Q","2011-Q1",8.016666,
"RUS","LTINT","TOT","PC_PA","Q","2011-Q2",8.036667,
"RUS","LTINT","TOT","PC_PA","Q","2011-Q3",8.076667,
"RUS","LTINT","TOT","PC_PA","Q","2011-Q4",8.113334,
"RUS","LTINT","TOT","PC_PA","Q","2012-Q1",8.166667,
"RUS","LTINT","TOT","PC_PA","Q","2012-Q2",8.19,
"RUS","LTINT","TOT","PC_PA","Q","2012-Q3",8.17,
"RUS","LTINT","TOT","PC_PA","Q","2012-Q4",8.09,
"RUS","LTINT","TOT","PC_PA","Q","2013-Q1",7.02,
"RUS","LTINT","TOT","PC_PA","Q","2013-Q2",7.13,
"RUS","LTINT","TOT","PC_PA","Q","2013-Q3",7.523334,
"RUS","LTINT","TOT","PC_PA","Q","2013-Q4",7.65,
"RUS","LTINT","TOT","PC_PA","Q","2014-Q1",7.96,
"RUS","LTINT","TOT","PC_PA","Q","2014-Q2",8.146667,
"RUS","LTINT","TOT","PC_PA","Q","2014-Q3",8.506667,
"RUS","LTINT","TOT","PC_PA","Q","2014-Q4",9.243333,
"RUS","LTINT","TOT","PC_PA","Q","2015-Q1",10.52667,
"RUS","LTINT","TOT","PC_PA","Q","2015-Q2",9.58,
"RUS","LTINT","TOT","PC_PA","Q","2015-Q3",11.33,
"RUS","LTINT","TOT","PC_PA","Q","2015-Q4",12.11,
"RUS","LTINT","TOT","PC_PA","Q","2016-Q1",11.15333,
"RUS","LTINT","TOT","PC_PA","Q","2016-Q2",10.46667,
"RUS","LTINT","TOT","PC_PA","Q","2016-Q3",10.08667,
"RUS","LTINT","TOT","PC_PA","Q","2016-Q4",10.04667,
"RUS","LTINT","TOT","PC_PA","Q","2017-Q1",9.65,
"RUS","LTINT","TOT","PC_PA","Q","2017-Q2",9.136666,
"RUS","LTINT","TOT","PC_PA","Q","2017-Q3",8.743333,
"RUS","LTINT","TOT","PC_PA","Q","2017-Q4",8.44,
"RUS","LTINT","TOT","PC_PA","Q","2018-Q1",7.873333,
"RUS","LTINT","TOT","PC_PA","Q","2018-Q2",7.7,
"KOR","LTINT","TOT","PC_PA","Q","2000-Q4",7.763333,
"KOR","LTINT","TOT","PC_PA","Q","2001-Q1",6.686666,
"KOR","LTINT","TOT","PC_PA","Q","2001-Q2",7.486667,
"KOR","LTINT","TOT","PC_PA","Q","2001-Q3",6.436666,
"KOR","LTINT","TOT","PC_PA","Q","2001-Q4",6.81,
"KOR","LTINT","TOT","PC_PA","Q","2002-Q1",7.09,
"KOR","LTINT","TOT","PC_PA","Q","2002-Q2",7.05,
"KOR","LTINT","TOT","PC_PA","Q","2002-Q3",6.313334,
"KOR","LTINT","TOT","PC_PA","Q","2002-Q4",5.893333,
"KOR","LTINT","TOT","PC_PA","Q","2003-Q1",5.26,
"KOR","LTINT","TOT","PC_PA","Q","2003-Q2",4.723333,
"KOR","LTINT","TOT","PC_PA","Q","2003-Q3",4.993333,
"KOR","LTINT","TOT","PC_PA","Q","2003-Q4",5.216667,
"KOR","LTINT","TOT","PC_PA","Q","2004-Q1",5.37,
"KOR","LTINT","TOT","PC_PA","Q","2004-Q2",5.14,
"KOR","LTINT","TOT","PC_PA","Q","2004-Q3",4.45,
"KOR","LTINT","TOT","PC_PA","Q","2004-Q4",3.953333,
"KOR","LTINT","TOT","PC_PA","Q","2005-Q1",4.69,
"KOR","LTINT","TOT","PC_PA","Q","2005-Q2",4.523334,
"KOR","LTINT","TOT","PC_PA","Q","2005-Q3",5.04,
"KOR","LTINT","TOT","PC_PA","Q","2005-Q4",5.546667,
"KOR","LTINT","TOT","PC_PA","Q","2006-Q1",5.426667,
"KOR","LTINT","TOT","PC_PA","Q","2006-Q2",5.3,
"KOR","LTINT","TOT","PC_PA","Q","2006-Q3",4.996666,
"KOR","LTINT","TOT","PC_PA","Q","2006-Q4",4.883333,
"KOR","LTINT","TOT","PC_PA","Q","2007-Q1",4.996666,
"KOR","LTINT","TOT","PC_PA","Q","2007-Q2",5.256667,
"KOR","LTINT","TOT","PC_PA","Q","2007-Q3",5.486667,
"KOR","LTINT","TOT","PC_PA","Q","2007-Q4",5.663333,
"KOR","LTINT","TOT","PC_PA","Q","2008-Q1",5.4,
"KOR","LTINT","TOT","PC_PA","Q","2008-Q2",5.52,
"KOR","LTINT","TOT","PC_PA","Q","2008-Q3",5.976666,
"KOR","LTINT","TOT","PC_PA","Q","2008-Q4",5.376667,
"KOR","LTINT","TOT","PC_PA","Q","2009-Q1",4.876667,
"KOR","LTINT","TOT","PC_PA","Q","2009-Q2",5.07,
"KOR","LTINT","TOT","PC_PA","Q","2009-Q3",5.333333,
"KOR","LTINT","TOT","PC_PA","Q","2009-Q4",5.383333,
"KOR","LTINT","TOT","PC_PA","Q","2010-Q1",5.19,
"KOR","LTINT","TOT","PC_PA","Q","2010-Q2",4.93,
"KOR","LTINT","TOT","PC_PA","Q","2010-Q3",4.623333,
"KOR","LTINT","TOT","PC_PA","Q","2010-Q4",4.35,
"KOR","LTINT","TOT","PC_PA","Q","2011-Q1",4.653333,
"KOR","LTINT","TOT","PC_PA","Q","2011-Q2",4.353333,
"KOR","LTINT","TOT","PC_PA","Q","2011-Q3",3.98,
"KOR","LTINT","TOT","PC_PA","Q","2011-Q4",3.823333,
"KOR","LTINT","TOT","PC_PA","Q","2012-Q1",3.853333,
"KOR","LTINT","TOT","PC_PA","Q","2012-Q2",3.76,
"KOR","LTINT","TOT","PC_PA","Q","2012-Q3",3.146667,
"KOR","LTINT","TOT","PC_PA","Q","2012-Q4",3.03,
"KOR","LTINT","TOT","PC_PA","Q","2013-Q1",3,
"KOR","LTINT","TOT","PC_PA","Q","2013-Q2",3.016667,
"KOR","LTINT","TOT","PC_PA","Q","2013-Q3",3.536667,
"KOR","LTINT","TOT","PC_PA","Q","2013-Q4",3.559,
"KOR","LTINT","TOT","PC_PA","Q","2014-Q1",3.570667,
"KOR","LTINT","TOT","PC_PA","Q","2014-Q2",3.409333,
"KOR","LTINT","TOT","PC_PA","Q","2014-Q3",3.051333,
"KOR","LTINT","TOT","PC_PA","Q","2014-Q4",2.714,
"KOR","LTINT","TOT","PC_PA","Q","2015-Q1",2.345667,
"KOR","LTINT","TOT","PC_PA","Q","2015-Q2",2.378333,
"KOR","LTINT","TOT","PC_PA","Q","2015-Q3",2.324667,
"KOR","LTINT","TOT","PC_PA","Q","2015-Q4",2.174333,
"KOR","LTINT","TOT","PC_PA","Q","2016-Q1",1.901667,
"KOR","LTINT","TOT","PC_PA","Q","2016-Q2",1.738,
"KOR","LTINT","TOT","PC_PA","Q","2016-Q3",1.443333,
"KOR","LTINT","TOT","PC_PA","Q","2016-Q4",1.906667,
"KOR","LTINT","TOT","PC_PA","Q","2017-Q1",2.165,
"KOR","LTINT","TOT","PC_PA","Q","2017-Q2",2.201333,
"KOR","LTINT","TOT","PC_PA","Q","2017-Q3",2.275,
"KOR","LTINT","TOT","PC_PA","Q","2017-Q4",2.489,
"KOR","LTINT","TOT","PC_PA","Q","2018-Q1",2.701333,
"KOR","LTINT","TOT","PC_PA","Q","2018-Q2",2.689333,
"KOR","LTINT","TOT","PC_PA","Q","2018-Q3",2.440667,
"KOR","LTINT","TOT","PC_PA","Q","2018-Q4",2.179667,
"KOR","LTINT","TOT","PC_PA","Q","2019-Q1",1.977333,
"KOR","LTINT","TOT","PC_PA","Q","2019-Q2",1.778333,
"KOR","LTINT","TOT","PC_PA","Q","2019-Q3",1.393333,
"KOR","LTINT","TOT","PC_PA","Q","2019-Q4",1.66,
"KOR","LTINT","TOT","PC_PA","Q","2020-Q1",1.560333,
"KOR","LTINT","TOT","PC_PA","Q","2020-Q2",1.43,
"KOR","LTINT","TOT","PC_PA","Q","2020-Q3",1.411,
"KOR","LTINT","TOT","PC_PA","Q","2020-Q4",1.597333,
"KOR","LTINT","TOT","PC_PA","Q","2021-Q1",1.872,
"KOR","LTINT","TOT","PC_PA","Q","2021-Q2",2.091667,
"KOR","LTINT","TOT","PC_PA","Q","2021-Q3",1.980667,
"KOR","LTINT","TOT","PC_PA","Q","2021-Q4",2.313667,
"KOR","LTINT","TOT","PC_PA","Q","2022-Q1",2.655333,
"KOR","LTINT","TOT","PC_PA","Q","2022-Q2",3.384667,
"KOR","LTINT","TOT","PC_PA","Q","2022-Q3",3.506333,
"KOR","LTINT","TOT","PC_PA","Q","2022-Q4",3.907667,
"KOR","LTINT","TOT","PC_PA","Q","2023-Q1",3.436333,
"KOR","LTINT","TOT","PC_PA","Q","2023-Q2",3.444,
"KOR","LTINT","TOT","PC_PA","Q","2023-Q3",3.83,
"POL","LTINT","TOT","PC_PA","Q","2001-Q1",10.42667,
"POL","LTINT","TOT","PC_PA","Q","2001-Q2",11.17667,
"POL","LTINT","TOT","PC_PA","Q","2001-Q3",11.71333,
"POL","LTINT","TOT","PC_PA","Q","2001-Q4",9.41,
"POL","LTINT","TOT","PC_PA","Q","2002-Q1",8.306666,
"POL","LTINT","TOT","PC_PA","Q","2002-Q2",7.926667,
"POL","LTINT","TOT","PC_PA","Q","2002-Q3",7.21,
"POL","LTINT","TOT","PC_PA","Q","2002-Q4",5.98,
"POL","LTINT","TOT","PC_PA","Q","2003-Q1",5.613333,
"POL","LTINT","TOT","PC_PA","Q","2003-Q2",5.186666,
"POL","LTINT","TOT","PC_PA","Q","2003-Q3",5.636667,
"POL","LTINT","TOT","PC_PA","Q","2003-Q4",6.673333,
"POL","LTINT","TOT","PC_PA","Q","2004-Q1",6.713333,
"POL","LTINT","TOT","PC_PA","Q","2004-Q2",7.203333,
"POL","LTINT","TOT","PC_PA","Q","2004-Q3",7.253334,
"POL","LTINT","TOT","PC_PA","Q","2004-Q4",6.416667,
"POL","LTINT","TOT","PC_PA","Q","2005-Q1",5.75,
"POL","LTINT","TOT","PC_PA","Q","2005-Q2",5.25,
"POL","LTINT","TOT","PC_PA","Q","2005-Q3",4.723333,
"POL","LTINT","TOT","PC_PA","Q","2005-Q4",5.15,
"POL","LTINT","TOT","PC_PA","Q","2006-Q1",4.843333,
"POL","LTINT","TOT","PC_PA","Q","2006-Q2",5.283333,
"POL","LTINT","TOT","PC_PA","Q","2006-Q3",5.553333,
"POL","LTINT","TOT","PC_PA","Q","2006-Q4",5.246666,
"POL","LTINT","TOT","PC_PA","Q","2007-Q1",5.183333,
"POL","LTINT","TOT","PC_PA","Q","2007-Q2",5.363333,
"POL","LTINT","TOT","PC_PA","Q","2007-Q3",5.656667,
"POL","LTINT","TOT","PC_PA","Q","2007-Q4",5.734,
"POL","LTINT","TOT","PC_PA","Q","2008-Q1",5.873333,
"POL","LTINT","TOT","PC_PA","Q","2008-Q2",6.17,
"POL","LTINT","TOT","PC_PA","Q","2008-Q3",6.15,
"POL","LTINT","TOT","PC_PA","Q","2008-Q4",6.093333,
"POL","LTINT","TOT","PC_PA","Q","2009-Q1",5.884394,
"POL","LTINT","TOT","PC_PA","Q","2009-Q2",6.281333,
"POL","LTINT","TOT","PC_PA","Q","2009-Q3",6.146667,
"POL","LTINT","TOT","PC_PA","Q","2009-Q4",6.17,
"POL","LTINT","TOT","PC_PA","Q","2010-Q1",5.98,
"POL","LTINT","TOT","PC_PA","Q","2010-Q2",5.72,
"POL","LTINT","TOT","PC_PA","Q","2010-Q3",5.65,
"POL","LTINT","TOT","PC_PA","Q","2010-Q4",5.776667,
"POL","LTINT","TOT","PC_PA","Q","2011-Q1",6.263333,
"POL","LTINT","TOT","PC_PA","Q","2011-Q2",6.026667,
"POL","LTINT","TOT","PC_PA","Q","2011-Q3",5.75,
"POL","LTINT","TOT","PC_PA","Q","2011-Q4",5.782333,
"POL","LTINT","TOT","PC_PA","Q","2012-Q1",5.5019,
"POL","LTINT","TOT","PC_PA","Q","2012-Q2",5.378567,
"POL","LTINT","TOT","PC_PA","Q","2012-Q3",4.906667,
"POL","LTINT","TOT","PC_PA","Q","2012-Q4",4.21,
"POL","LTINT","TOT","PC_PA","Q","2013-Q1",3.943333,
"POL","LTINT","TOT","PC_PA","Q","2013-Q2",3.5765,
"POL","LTINT","TOT","PC_PA","Q","2013-Q3",4.254445,
"POL","LTINT","TOT","PC_PA","Q","2013-Q4",4.358889,
"POL","LTINT","TOT","PC_PA","Q","2014-Q1",4.38,
"POL","LTINT","TOT","PC_PA","Q","2014-Q2",3.813492,
"POL","LTINT","TOT","PC_PA","Q","2014-Q3",3.266967,
"POL","LTINT","TOT","PC_PA","Q","2014-Q4",2.604386,
"POL","LTINT","TOT","PC_PA","Q","2015-Q1",2.244152,
"POL","LTINT","TOT","PC_PA","Q","2015-Q2",2.7925,
"POL","LTINT","TOT","PC_PA","Q","2015-Q3",2.984271,
"POL","LTINT","TOT","PC_PA","Q","2015-Q4",2.781303,
"POL","LTINT","TOT","PC_PA","Q","2016-Q1",2.972281,
"POL","LTINT","TOT","PC_PA","Q","2016-Q2",3.034286,
"POL","LTINT","TOT","PC_PA","Q","2016-Q3",2.81619,
"POL","LTINT","TOT","PC_PA","Q","2016-Q4",3.32,
"POL","LTINT","TOT","PC_PA","Q","2017-Q1",3.716667,
"POL","LTINT","TOT","PC_PA","Q","2017-Q2",3.32,
"POL","LTINT","TOT","PC_PA","Q","2017-Q3",3.296667,
"POL","LTINT","TOT","PC_PA","Q","2017-Q4",3.346667,
"POL","LTINT","TOT","PC_PA","Q","2018-Q1",3.326667,
"POL","LTINT","TOT","PC_PA","Q","2018-Q2",3.166667,
"POL","LTINT","TOT","PC_PA","Q","2018-Q3",3.183333,
"POL","LTINT","TOT","PC_PA","Q","2018-Q4",3.116667,
"POL","LTINT","TOT","PC_PA","Q","2019-Q1",2.74,
"POL","LTINT","TOT","PC_PA","Q","2019-Q2",2.61,
"POL","LTINT","TOT","PC_PA","Q","2019-Q3",2.026667,
"POL","LTINT","TOT","PC_PA","Q","2019-Q4",2.013333,
"POL","LTINT","TOT","PC_PA","Q","2020-Q1",2.04,
"POL","LTINT","TOT","PC_PA","Q","2020-Q2",1.373333,
"POL","LTINT","TOT","PC_PA","Q","2020-Q3",1.333333,
"POL","LTINT","TOT","PC_PA","Q","2020-Q4",1.25,
"POL","LTINT","TOT","PC_PA","Q","2021-Q1",1.34,
"POL","LTINT","TOT","PC_PA","Q","2021-Q2",1.716667,
"POL","LTINT","TOT","PC_PA","Q","2021-Q3",1.693333,
"POL","LTINT","TOT","PC_PA","Q","2021-Q4",3.026667,
"POL","LTINT","TOT","PC_PA","Q","2022-Q1",4.26,
"POL","LTINT","TOT","PC_PA","Q","2022-Q2",6.58,
"POL","LTINT","TOT","PC_PA","Q","2022-Q3",6.15,
"POL","LTINT","TOT","PC_PA","Q","2022-Q4",7.223333,
"POL","LTINT","TOT","PC_PA","Q","2023-Q1",6.113333,
"POL","LTINT","TOT","PC_PA","Q","2023-Q2",5.97,
"POL","LTINT","TOT","PC_PA","Q","2023-Q3",5.61,
"ZAF","LTINT","TOT","PC_PA","Q","2000-Q1",13.63667,
"ZAF","LTINT","TOT","PC_PA","Q","2000-Q2",14.46333,
"ZAF","LTINT","TOT","PC_PA","Q","2000-Q3",13.71333,
"ZAF","LTINT","TOT","PC_PA","Q","2000-Q4",13.33333,
"ZAF","LTINT","TOT","PC_PA","Q","2001-Q1",12.12333,
"ZAF","LTINT","TOT","PC_PA","Q","2001-Q2",11.80667,
"ZAF","LTINT","TOT","PC_PA","Q","2001-Q3",10.82,
"ZAF","LTINT","TOT","PC_PA","Q","2001-Q4",10.87667,
"ZAF","LTINT","TOT","PC_PA","Q","2002-Q1",12.08948,
"ZAF","LTINT","TOT","PC_PA","Q","2002-Q2",11.91818,
"ZAF","LTINT","TOT","PC_PA","Q","2002-Q3",11.18702,
"ZAF","LTINT","TOT","PC_PA","Q","2002-Q4",10.84084,
"ZAF","LTINT","TOT","PC_PA","Q","2003-Q1",10.04432,
"ZAF","LTINT","TOT","PC_PA","Q","2003-Q2",9.662756,
"ZAF","LTINT","TOT","PC_PA","Q","2003-Q3",9.577929,
"ZAF","LTINT","TOT","PC_PA","Q","2003-Q4",9.184268,
"ZAF","LTINT","TOT","PC_PA","Q","2004-Q1",9.387322,
"ZAF","LTINT","TOT","PC_PA","Q","2004-Q2",10.16534,
"ZAF","LTINT","TOT","PC_PA","Q","2004-Q3",9.697727,
"ZAF","LTINT","TOT","PC_PA","Q","2004-Q4",8.81078,
"ZAF","LTINT","TOT","PC_PA","Q","2005-Q1",8.083873,
"ZAF","LTINT","TOT","PC_PA","Q","2005-Q2",8.296976,
"ZAF","LTINT","TOT","PC_PA","Q","2005-Q3",8.008845,
"ZAF","LTINT","TOT","PC_PA","Q","2005-Q4",7.878441,
"ZAF","LTINT","TOT","PC_PA","Q","2006-Q1",7.353222,
"ZAF","LTINT","TOT","PC_PA","Q","2006-Q2",7.757445,
"ZAF","LTINT","TOT","PC_PA","Q","2006-Q3",8.612996,
"ZAF","LTINT","TOT","PC_PA","Q","2006-Q4",8.015814,
"ZAF","LTINT","TOT","PC_PA","Q","2007-Q1",7.582241,
"ZAF","LTINT","TOT","PC_PA","Q","2007-Q2",7.774392,
"ZAF","LTINT","TOT","PC_PA","Q","2007-Q3",8.382728,
"ZAF","LTINT","TOT","PC_PA","Q","2007-Q4",8.211163,
"ZAF","LTINT","TOT","PC_PA","Q","2008-Q1",8.736029,
"ZAF","LTINT","TOT","PC_PA","Q","2008-Q2",9.67277,
"ZAF","LTINT","TOT","PC_PA","Q","2008-Q3",9.457062,
"ZAF","LTINT","TOT","PC_PA","Q","2008-Q4",8.498405,
"ZAF","LTINT","TOT","PC_PA","Q","2009-Q1",8.14147,
"ZAF","LTINT","TOT","PC_PA","Q","2009-Q2",8.708156,
"ZAF","LTINT","TOT","PC_PA","Q","2009-Q3",8.866341,
"ZAF","LTINT","TOT","PC_PA","Q","2009-Q4",9.048809,
"ZAF","LTINT","TOT","PC_PA","Q","2010-Q1",9.092924,
"ZAF","LTINT","TOT","PC_PA","Q","2010-Q2",8.888755,
"ZAF","LTINT","TOT","PC_PA","Q","2010-Q3",8.301826,
"ZAF","LTINT","TOT","PC_PA","Q","2010-Q4",8.17816,
"ZAF","LTINT","TOT","PC_PA","Q","2011-Q1",8.708018,
"ZAF","LTINT","TOT","PC_PA","Q","2011-Q2",8.594683,
"ZAF","LTINT","TOT","PC_PA","Q","2011-Q3",8.294868,
"ZAF","LTINT","TOT","PC_PA","Q","2011-Q4",8.458772,
"ZAF","LTINT","TOT","PC_PA","Q","2012-Q1",8.341746,
"ZAF","LTINT","TOT","PC_PA","Q","2012-Q2",8.25137,
"ZAF","LTINT","TOT","PC_PA","Q","2012-Q3",7.471555,
"ZAF","LTINT","TOT","PC_PA","Q","2012-Q4",7.546524,
"ZAF","LTINT","TOT","PC_PA","Q","2013-Q1",7.310017,
"ZAF","LTINT","TOT","PC_PA","Q","2013-Q2",7.28447,
"ZAF","LTINT","TOT","PC_PA","Q","2013-Q3",8.168377,
"ZAF","LTINT","TOT","PC_PA","Q","2013-Q4",8.115512,
"ZAF","LTINT","TOT","PC_PA","Q","2014-Q1",8.530106,
"ZAF","LTINT","TOT","PC_PA","Q","2014-Q2",8.302088,
"ZAF","LTINT","TOT","PC_PA","Q","2014-Q3",8.212996,
"ZAF","LTINT","TOT","PC_PA","Q","2014-Q4",7.930224,
"ZAF","LTINT","TOT","PC_PA","Q","2015-Q1",7.587648,
"ZAF","LTINT","TOT","PC_PA","Q","2015-Q2",8.074108,
"ZAF","LTINT","TOT","PC_PA","Q","2015-Q3",8.30205,
"ZAF","LTINT","TOT","PC_PA","Q","2015-Q4",8.672799,
"ZAF","LTINT","TOT","PC_PA","Q","2016-Q1",9.373135,
"ZAF","LTINT","TOT","PC_PA","Q","2016-Q2",9.139635,
"ZAF","LTINT","TOT","PC_PA","Q","2016-Q3",8.679127,
"ZAF","LTINT","TOT","PC_PA","Q","2016-Q4",8.875465,
"ZAF","LTINT","TOT","PC_PA","Q","2017-Q1",8.711216,
"ZAF","LTINT","TOT","PC_PA","Q","2017-Q2",8.834346,
"ZAF","LTINT","TOT","PC_PA","Q","2017-Q3",9.127742,
"ZAF","LTINT","TOT","PC_PA","Q","2017-Q4",9.542704,
"ZAF","LTINT","TOT","PC_PA","Q","2018-Q1",8.773,
"ZAF","LTINT","TOT","PC_PA","Q","2018-Q2",8.867987,
"ZAF","LTINT","TOT","PC_PA","Q","2018-Q3",9.299681,
"ZAF","LTINT","TOT","PC_PA","Q","2018-Q4",9.569637,
"ZAF","LTINT","TOT","PC_PA","Q","2019-Q1",9.264955,
"ZAF","LTINT","TOT","PC_PA","Q","2019-Q2",9.063899,
"ZAF","LTINT","TOT","PC_PA","Q","2019-Q3",8.901588,
"ZAF","LTINT","TOT","PC_PA","Q","2019-Q4",9.059857,
"ZAF","LTINT","TOT","PC_PA","Q","2020-Q1",9.601275,
"ZAF","LTINT","TOT","PC_PA","Q","2020-Q2",10.42158,
"ZAF","LTINT","TOT","PC_PA","Q","2020-Q3",10.22248,
"ZAF","LTINT","TOT","PC_PA","Q","2020-Q4",10.04764,
"ZAF","LTINT","TOT","PC_PA","Q","2021-Q1",9.767909,
"ZAF","LTINT","TOT","PC_PA","Q","2021-Q2",9.79076,
"ZAF","LTINT","TOT","PC_PA","Q","2021-Q3",9.605181,
"ZAF","LTINT","TOT","PC_PA","Q","2021-Q4",9.995079,
"ZAF","LTINT","TOT","PC_PA","Q","2022-Q1",9.859288,
"ZAF","LTINT","TOT","PC_PA","Q","2022-Q2",10.45659,
"ZAF","LTINT","TOT","PC_PA","Q","2022-Q3",11.19884,
"ZAF","LTINT","TOT","PC_PA","Q","2022-Q4",11.43124,
"ZAF","LTINT","TOT","PC_PA","Q","2023-Q1",11.07098,
"ZAF","LTINT","TOT","PC_PA","Q","2023-Q2",11.71309,
"ZAF","LTINT","TOT","PC_PA","Q","2023-Q3",11.8349,
"IND","LTINT","TOT","PC_PA","Q","2012-Q1",8.267167,
"IND","LTINT","TOT","PC_PA","Q","2012-Q2",8.452167,
"IND","LTINT","TOT","PC_PA","Q","2012-Q3",8.155889,
"IND","LTINT","TOT","PC_PA","Q","2012-Q4",8.163,
"IND","LTINT","TOT","PC_PA","Q","2013-Q1",7.873333,
"IND","LTINT","TOT","PC_PA","Q","2013-Q2",7.578166,
"IND","LTINT","TOT","PC_PA","Q","2013-Q3",8.2185,
"IND","LTINT","TOT","PC_PA","Q","2013-Q4",8.769834,
"IND","LTINT","TOT","PC_PA","Q","2014-Q1",8.804667,
"IND","LTINT","TOT","PC_PA","Q","2014-Q2",8.790667,
"IND","LTINT","TOT","PC_PA","Q","2014-Q3",8.569167,
"IND","LTINT","TOT","PC_PA","Q","2014-Q4",8.180667,
"IND","LTINT","TOT","PC_PA","Q","2015-Q1",7.783,
"IND","LTINT","TOT","PC_PA","Q","2015-Q2",7.832056,
"IND","LTINT","TOT","PC_PA","Q","2015-Q3",7.777833,
"IND","LTINT","TOT","PC_PA","Q","2015-Q4",7.711833,
"IND","LTINT","TOT","PC_PA","Q","2016-Q1",7.657667,
"IND","LTINT","TOT","PC_PA","Q","2016-Q2",7.406167,
"IND","LTINT","TOT","PC_PA","Q","2016-Q3",7.1195,
"IND","LTINT","TOT","PC_PA","Q","2016-Q4",6.640333,
"IND","LTINT","TOT","PC_PA","Q","2017-Q1",6.9635,
"IND","LTINT","TOT","PC_PA","Q","2017-Q2",6.954667,
"IND","LTINT","TOT","PC_PA","Q","2017-Q3",6.624667,
"IND","LTINT","TOT","PC_PA","Q","2017-Q4",7.154167,
"IND","LTINT","TOT","PC_PA","Q","2018-Q1",7.465167,
"IND","LTINT","TOT","PC_PA","Q","2018-Q2",7.777,
"IND","LTINT","TOT","PC_PA","Q","2018-Q3",7.882,
"IND","LTINT","TOT","PC_PA","Q","2018-Q4",7.693167,
"IND","LTINT","TOT","PC_PA","Q","2019-Q1",7.3745,
"IND","LTINT","TOT","PC_PA","Q","2019-Q2",7.240833,
"IND","LTINT","TOT","PC_PA","Q","2019-Q3",6.68,
"IND","LTINT","TOT","PC_PA","Q","2019-Q4",6.676667,
"IND","LTINT","TOT","PC_PA","Q","2020-Q1",6.616667,
"IND","LTINT","TOT","PC_PA","Q","2020-Q2",6.153333,
"IND","LTINT","TOT","PC_PA","Q","2020-Q3",5.95,
"IND","LTINT","TOT","PC_PA","Q","2020-Q4",5.91,
"IND","LTINT","TOT","PC_PA","Q","2021-Q1",6.163333,
"IND","LTINT","TOT","PC_PA","Q","2021-Q2",6.26,
"IND","LTINT","TOT","PC_PA","Q","2021-Q3",6.226666,
"IND","LTINT","TOT","PC_PA","Q","2021-Q4",6.383333,
"IND","LTINT","TOT","PC_PA","Q","2022-Q1",6.74,
"IND","LTINT","TOT","PC_PA","Q","2022-Q2",7.343333,
"IND","LTINT","TOT","PC_PA","Q","2022-Q3",7.32,
"IND","LTINT","TOT","PC_PA","Q","2022-Q4",7.37,
"IND","LTINT","TOT","PC_PA","Q","2023-Q1",7.363333,
"IND","LTINT","TOT","PC_PA","Q","2023-Q2",7.08,
"IDN","LTINT","TOT","PC_PA","Q","2012-Q1",5.613333,
"IDN","LTINT","TOT","PC_PA","Q","2012-Q2",6.196667,
"IDN","LTINT","TOT","PC_PA","Q","2012-Q3",5.966667,
"IDN","LTINT","TOT","PC_PA","Q","2012-Q4",5.406667,
"IDN","LTINT","TOT","PC_PA","Q","2013-Q1",5.366667,
"IDN","LTINT","TOT","PC_PA","Q","2013-Q2",6.176667,
"IDN","LTINT","TOT","PC_PA","Q","2013-Q3",8.25,
"IDN","LTINT","TOT","PC_PA","Q","2013-Q4",8.156667,
"IDN","LTINT","TOT","PC_PA","Q","2014-Q1",8.38,
"IDN","LTINT","TOT","PC_PA","Q","2014-Q2",8.033334,
"IDN","LTINT","TOT","PC_PA","Q","2014-Q3",8.273334,
"IDN","LTINT","TOT","PC_PA","Q","2014-Q4",7.84,
"IDN","LTINT","TOT","PC_PA","Q","2015-Q1",7.106667,
"IDN","LTINT","TOT","PC_PA","Q","2015-Q2",8.056666,
"IDN","LTINT","TOT","PC_PA","Q","2015-Q3",8.98,
"IDN","LTINT","TOT","PC_PA","Q","2015-Q4",8.743333,
"IDN","LTINT","TOT","PC_PA","Q","2016-Q1",8.08,
"IDN","LTINT","TOT","PC_PA","Q","2016-Q2",7.653333,
"IDN","LTINT","TOT","PC_PA","Q","2016-Q3",7.01,
"IDN","LTINT","TOT","PC_PA","Q","2016-Q4",7.81,
"IDN","LTINT","TOT","PC_PA","Q","2017-Q1",7.376667,
"IDN","LTINT","TOT","PC_PA","Q","2017-Q2",6.916667,
"IDN","LTINT","TOT","PC_PA","Q","2017-Q3",6.69,
"IDN","LTINT","TOT","PC_PA","Q","2017-Q4",6.53,
"IDN","LTINT","TOT","PC_PA","Q","2018-Q1",6.483333,
"IDN","LTINT","TOT","PC_PA","Q","2018-Q2",7.246666,
"IDN","LTINT","TOT","PC_PA","Q","2018-Q3",7.98,
"IDN","LTINT","TOT","PC_PA","Q","2018-Q4",8.12,
"IDN","LTINT","TOT","PC_PA","Q","2019-Q1",7.846667,
"IDN","LTINT","TOT","PC_PA","Q","2019-Q2",7.670467,
"IDN","LTINT","TOT","PC_PA","Q","2019-Q3",7.3068,
"IDN","LTINT","TOT","PC_PA","Q","2019-Q4",7.037267,
"IDN","LTINT","TOT","PC_PA","Q","2020-Q1",7.1336,
"IDN","LTINT","TOT","PC_PA","Q","2020-Q2",7.432467,
"IDN","LTINT","TOT","PC_PA","Q","2020-Q3",6.831554,
"IDN","LTINT","TOT","PC_PA","Q","2020-Q4",6.221961,
